Date;Time;T1;H1;T2;H2;ch1.12CO2;ch2.12CO2;ch2.13CO2
19.09.2021;07:34:35;20.142822;83.712769;20.692139;86.422729;397.473145;11.26132;397.320557
19.09.2021;07:34:45;20.175781;83.721924;20.670166;86.422729;395.565704;12.482071;395.947174
19.09.2021;07:34:55;20.183105;83.682251;20.662842;86.425781;393.353088;12.863541;394.497498
19.09.2021;07:35:05;20.161133;83.64563;20.684814;86.413574;393.047913;11.719084;393.58197
19.09.2021;07:35:15;20.168457;83.609009;20.721436;86.428833;391.750824;11.337614;392.666443
19.09.2021;07:35:25;20.172119;83.554077;20.750732;86.358643;391.369354;12.634659;391.903412
19.09.2021;07:35:35;20.095215;83.48999;20.688477;86.248779;392.132294;12.863541;390.682709
19.09.2021;07:35:45;20.135498;83.511353;20.754395;86.242676;416.852386;12.100601;392.742737
19.09.2021;07:35:55;20.164795;83.48999;20.780029;86.199951;413.266357;13.626528;405.102722
19.09.2021;07:36:05;20.179443;83.444214;20.750732;86.184692;413.647827;12.558365;416.470825
19.09.2021;07:36:15;20.20874;83.428955;20.74707;86.135864;411.511505;11.719084;417.615326
19.09.2021;07:36:25;20.219727;83.413696;20.776367;86.087036;411.511505;11.413908;417.767914
19.09.2021;07:36:35;20.238037;83.374023;20.823975;86.068726;411.96936;11.871672;416.852386
19.09.2021;07:36:45;20.205078;83.377075;20.812988;86.044312;410.214508;12.482071;415.479004
19.09.2021;07:36:55;20.205078;83.349609;20.81665;86.062622;409.146393;10.956144;415.40271
19.09.2021;07:37:05;20.238037;83.319092;20.812988;85.977173;407.315338;13.321352;413.342651
19.09.2021;07:37:15;20.252686;83.340454;20.86792;85.971069;406.247131;11.566496;412.7323
19.09.2021;07:37:25;20.292969;83.248901;20.860596;85.888672;406.552307;12.176895;410.977448
19.09.2021;07:37:35;20.263672;83.285522;20.864258;85.894775;405.407898;12.405777;409.756744
19.09.2021;07:37:45;20.238037;83.26416;20.871582;85.870361;402.737518;11.108732;409.68045
19.09.2021;07:37:55;20.289307;83.184814;20.860596;85.873413;402.356049;11.719084;408.841217
19.09.2021;07:38:05;20.285645;83.190918;20.86792;85.858154;401.364136;12.02426;407.467926
19.09.2021;07:38:15;20.292969;83.148193;20.831299;85.836792;399.609375;13.24501;406.476013
19.09.2021;07:38:25;20.267334;83.163452;20.860596;85.842896;400.296021;11.413908;405.331604
19.09.2021;07:38:35;20.285645;83.135986;20.889893;85.827637;398.770142;12.482071;405.713074
19.09.2021;07:38:45;20.245361;83.117676;20.897217;85.806274;398.083496;12.787247;403.805634
19.09.2021;07:38:55;20.26001;83.093262;20.911865;85.742187;397.854614;13.092422;401.974487
19.09.2021;07:39:05;20.314941;83.074951;20.88623;85.687256;395.107941;12.329483;401.669312
19.09.2021;07:39:15;20.314941;83.041382;20.897217;85.705566;395.794586;12.100601;401.05896
19.09.2021;07:39:25;20.300293;83.013916;20.900879;85.705566;394.726379;12.100601;399.761963
19.09.2021;07:39:35;20.311279;83.013916;20.948486;85.665894;394.726379;12.405777;399.075317
19.09.2021;07:39:45;20.333252;82.983398;20.955811;85.626221;391.827118;12.634659;397.77832
19.09.2021;07:39:55;20.314941;83.013916;20.9375;85.626221;391.216766;12.634659;396.557526
19.09.2021;07:40:05;20.289307;82.922363;20.919189;85.604858;390.987885;12.02426;395.794586
19.09.2021;07:40:15;20.292969;82.949829;20.941162;85.592651;416.318237;12.405777;394.116028
19.09.2021;07:40:25;20.322266;82.897949;20.948486;85.546875;415.78418;12.558365;394.268616
19.09.2021;07:40:35;20.289307;82.913208;20.948486;85.55603;415.02124;12.482071;393.58197
19.09.2021;07:40:45;20.362549;82.907104;20.952148;85.519409;413.724121;12.253189;392.056
19.09.2021;07:40:55;20.373535;82.833862;20.930176;85.513306;413.418945;12.100601;391.67453
19.09.2021;07:41:05;20.380859;82.830811;20.966797;85.473633;411.587799;13.397646;390.072357
19.09.2021;07:41:15;20.351562;82.791138;20.955811;85.424805;413.11377;12.253189;392.437561
19.09.2021;07:41:25;20.395508;82.785034;20.992432;85.430908;409.604156;12.787247;408.078278
19.09.2021;07:41:35;20.413818;82.757568;20.996094;85.443115;409.756744;12.405777;425.016022
19.09.2021;07:41:45;20.391846;82.723999;20.992432;85.449219;407.849396;12.634659;426.160431
19.09.2021;07:41:55;20.366211;82.763672;20.974121;85.449219;406.857483;12.100601;425.626373
19.09.2021;07:42:05;20.380859;82.659912;20.977783;85.394287;408.154572;11.795378;424.40567
19.09.2021;07:42:15;20.39917;82.669067;21.040039;85.38208;405.865662;12.405777;424.176788
19.09.2021;07:42:25;20.377197;82.650757;21.029053;85.369873;406.247131;12.939835;421.887878
19.09.2021;07:42:35;20.446777;82.659912;21.040039;85.321045;403.576752;12.176895;420.743469
19.09.2021;07:42:45;20.454102;82.620239;21.040039;85.354614;402.661224;13.168716;419.827942
19.09.2021;07:42:55;20.41748;82.565308;21.029053;85.253906;401.287842;12.482071;419.446472
19.09.2021;07:43:05;20.446777;82.559204;21.036377;85.195923;400.67749;12.405777;418.530853
19.09.2021;07:43:15;20.446777;82.565308;21.036377;85.183716;399.838257;13.092422;417.767914
19.09.2021;07:43:25;20.435791;82.473755;21.054687;85.180664;399.304199;12.558365;417.462738
19.09.2021;07:43:35;20.450439;82.53479;21.062012;85.180664;397.320557;12.787247;414.944946
19.09.2021;07:43:45;20.509033;82.522583;21.069336;85.140991;399.075317;12.176895;415.78418
19.09.2021;07:43:55;20.479736;82.501221;21.07666;85.144043;395.718292;12.329483;413.647827
19.09.2021;07:44:05;20.479736;82.443237;21.083984;85.113525;395.947174;11.64279;412.884888
19.09.2021;07:44:15;20.461426;82.449341;21.065674;85.040283;395.031647;13.702822;412.656006
19.09.2021;07:44:25;20.505371;82.443237;21.069336;85.037231;392.513855;13.168716;410.138214
19.09.2021;07:44:35;20.490723;82.388306;21.07666;85.037231;393.429382;12.634659;409.146393
19.09.2021;07:44:45;20.490723;82.424927;21.12793;84.994507;392.361267;12.787247;409.146393
19.09.2021;07:44:55;20.509033;82.348633;21.091309;84.936523;390.377533;11.64279;407.696808
19.09.2021;07:45:05;20.479736;82.403564;21.120605;84.976196;398.464966;12.176895;406.476013
19.09.2021;07:45:15;20.479736;82.324219;21.113281;84.970093;424.329376;12.405777;406.399719
19.09.2021;07:45:25;20.479736;82.318115;21.105957;84.954834;419.141205;12.176895;405.25531
19.09.2021;07:45:35;20.531006;82.284546;21.098633;84.896851;417.157562;13.626528;403.653046
19.09.2021;07:45:45;20.567627;82.275391;21.164551;84.893799;417.386444;12.710953;403.195282
19.09.2021;07:45:55;20.498047;82.312012;21.171875;84.890747;417.69162;13.702822;401.44043
19.09.2021;07:46:05;20.509033;82.217407;21.153564;84.851074;416.470825;10.498381;401.745605
19.09.2021;07:46:15;20.578613;82.275391;21.160889;84.793091;414.410889;12.634659;401.135254
19.09.2021;07:46:25;20.541992;82.278442;21.149902;84.841919;413.876709;13.168716;399.990845
19.09.2021;07:46:35;20.563965;82.196045;21.164551;84.848022;411.358917;11.108732;399.227905
19.09.2021;07:46:45;20.593262;82.189941;21.160889;84.777832;411.587799;12.329483;398.236084
19.09.2021;07:46:55;20.578613;82.202148;21.179199;84.835815;411.053741;12.634659;396.710114
19.09.2021;07:47:05;20.600586;82.202148;21.208496;84.805298;409.985626;12.787247;395.336823
19.09.2021;07:47:15;20.571289;82.199097;21.223145;84.710693;408.612335;12.100601;394.879059
19.09.2021;07:47:25;20.593262;82.168579;21.212158;84.710693;408.154572;11.566496;394.116028
19.09.2021;07:47:35;20.574951;82.15332;21.208496;84.710693;406.704895;12.710953;393.124207
19.09.2021;07:47:45;20.593262;82.128906;21.223145;84.701538;405.865662;12.863541;392.132294
19.09.2021;07:47:55;20.541992;82.040405;21.179199;84.671021;404.110809;13.092422;391.445648
19.09.2021;07:48:05;20.629883;82.125854;21.208496;84.671021;402.737518;14.236879;400.372314
19.09.2021;07:48:15;20.615234;82.098389;21.259766;84.625244;403.042694;12.787247;414.029297
19.09.2021;07:48:25;20.640869;82.037354;21.237793;84.591675;402.508636;12.02426;415.707886
19.09.2021;07:48:35;20.662842;82.055664;21.252441;84.585571;399.380493;14.389467;415.555298
19.09.2021;07:48:45;20.662842;82.000732;21.259766;84.567261;401.135254;12.176895;415.78418
19.09.2021;07:48:55;20.688477;81.994629;21.248779;84.53064;397.091583;12.939835;413.953003
19.09.2021;07:49:05;20.662842;81.954956;21.252441;84.512329;397.473145;11.795378;412.656006
19.09.2021;07:49:15;20.615234;81.954956;21.303711;84.484863;395.87088;12.176895;411.435211
19.09.2021;07:49:25;20.615234;81.958008;21.274414;84.475708;397.015289;11.795378;411.96936
19.09.2021;07:49:35;20.673828;81.887817;21.289062;84.448242;393.658264;11.795378;409.985626
19.09.2021;07:49:45;20.662842;81.936646;21.296387;84.454346;393.047913;12.329483;409.070099
19.09.2021;07:49:55;20.655518;81.921387;21.281738;84.442139;392.284882;12.100601;408.307159
19.09.2021;07:50:05;20.648193;81.848145;21.259766;84.390259;391.598236;13.24501;407.391632
19.09.2021;07:50:15;20.699463;81.890869;21.303711;84.378052;403.195282;11.719084;406.476013
19.09.2021;07:50:25;20.662842;81.80542;21.307373;84.365845;415.173828;11.490202;405.484192
19.09.2021;07:50:35;20.673828;81.826782;21.307373;84.378052;415.555298;12.939835;404.110809
19.09.2021;07:50:45;20.670166;81.796265;21.292725;84.341431;412.884888;12.482071;403.195282
19.09.2021;07:50:55;20.681152;81.826782;21.289062;84.332275;411.511505;12.710953;401.669312
19.09.2021;07:51:05;20.651855;81.80542;21.311035;84.335327;411.358917;12.482071;401.135254
19.09.2021;07:51:15;20.67749;81.808472;21.296387;84.295654;410.214508;12.329483;400.448608
19.09.2021;07:51:25;20.765381;81.774902;21.2854;84.295654;406.857483;12.405777;399.685669
19.09.2021;07:51:35;20.717773;81.80542;21.343994;84.262085;408.307159;11.719084;397.930908
19.09.2021;07:51:45;20.732422;81.80542;21.347656;84.265137;406.247131;12.710953;396.710114
19.09.2021;07:51:55;20.714111;81.719971;21.347656;84.228516;405.102722;11.185026;395.718292
19.09.2021;07:52:05;20.703125;81.732178;21.329346;84.20105;403.653046;12.100601;395.031647
19.09.2021;07:52:15;20.743408;81.723022;21.343994;84.228516;405.407898;12.02426;394.497498
19.09.2021;07:52:25;20.717773;81.665039;21.347656;84.231567;403.881927;11.795378;392.666443
19.09.2021;07:52:35;20.703125;81.665039;21.351318;84.231567;401.898193;12.405777;392.742737
19.09.2021;07:52:45;20.717773;81.658936;21.33667;84.213257;400.601196;11.26132;391.140472
19.09.2021;07:52:55;20.725098;81.619263;21.358643;84.216309;399.151611;12.482071;392.056
19.09.2021;07:53:05;20.758057;81.628418;21.380615;84.207153;399.914551;11.26132;403.881927
19.09.2021;07:53:15;20.758057;81.634521;21.398926;84.115601;397.244263;13.168716;416.241943
19.09.2021;07:53:25;20.710449;81.607056;21.380615;84.115601;395.87088;12.710953;416.394531
19.09.2021;07:53:35;20.787354;81.591797;21.380615;84.066772;394.421204;13.397646;416.318237
19.09.2021;07:53:45;20.761719;81.643677;21.40625;84.054565;395.718292;11.795378;415.555298
19.09.2021;07:53:55;20.739746;81.63147;21.376953;84.051514;393.58197;13.47394;413.876709
19.09.2021;07:54:05;20.725098;81.582642;21.428223;84.051514;392.971619;12.176895;412.7323
19.09.2021;07:54:15;20.703125;81.561279;21.398926;83.99353;392.513855;12.100601;412.427124
19.09.2021;07:54:25;20.769043;81.582642;21.428223;83.972168;397.930908;12.405777;411.053741
19.09.2021;07:54:35;20.758057;81.497192;21.424561;83.926392;420.209412;13.168716;410.138214
19.09.2021;07:54:45;20.761719;81.549072;21.428223;83.883667;416.089355;11.490202;408.688629
19.09.2021;07:54:55;20.765381;81.530762;21.409912;83.840942;414.181885;12.253189;408.154572
19.09.2021;07:55:05;20.765381;81.546021;21.435547;83.862305;414.181885;11.185026;406.552307
19.09.2021;07:55:15;20.776367;81.515503;21.464844;83.859253;411.130035;11.566496;406.323425
19.09.2021;07:55:25;20.743408;81.524658;21.486816;83.862305;411.358917;12.482071;404.110809
19.09.2021;07:55:35;20.74707;81.533813;21.486816;83.856201;410.44339;12.405777;404.187103
19.09.2021;07:55:45;20.761719;81.42395;21.45752;83.837891;408.917511;12.634659;402.890106
19.09.2021;07:55:55;20.761719;81.469727;21.47583;83.825684;407.54422;12.710953;401.898193
19.09.2021;07:56:05;20.787354;81.427002;21.483154;83.825684;407.54422;13.550234;398.846436
19.09.2021;07:56:15;20.776367;81.463623;21.472168;83.776855;406.552307;13.168716;398.312378
19.09.2021;07:56:25;20.81665;81.427002;21.486816;83.795166;404.263397;11.490202;398.464966
19.09.2021;07:56:35;20.79834;81.439209;21.453857;83.764648;404.644958;11.64279;397.473145
19.09.2021;07:56:45;20.776367;81.417847;21.461182;83.7677;402.737518;12.405777;396.63382
19.09.2021;07:56:55;20.776367;81.37207;21.534424;83.740234;402.432343;11.719084;395.184235
19.09.2021;07:57:05;20.81665;81.359863;21.486816;83.651733;400.982666;10.727262;394.039734
19.09.2021;07:57:15;20.79834;81.359863;21.501465;83.660889;400.067139;12.176895;392.056
19.09.2021;07:57:25;20.791016;81.344604;21.494141;83.685303;400.982666;12.482071;392.056
19.09.2021;07:57:35;20.754395;81.326294;21.483154;83.66394;398.54126;11.795378;390.759003
19.09.2021;07:57:45;20.761719;81.365967;21.494141;83.575439;398.236084;11.490202;392.284882
19.09.2021;07:57:55;20.812988;81.35376;21.508789;83.599854;394.955353;11.795378;408.078278
19.09.2021;07:58:05;20.79834;81.332397;21.505127;83.590698;396.176056;12.482071;418.836029
19.09.2021;07:58:15;20.783691;81.329346;21.490479;83.59375;394.497498;11.185026;419.370178
19.09.2021;07:58:25;20.81665;81.283569;21.54541;83.602905;393.734558;11.337614;417.31015
19.09.2021;07:58:35;20.783691;81.323242;21.530762;83.590698;392.971619;12.482071;415.78418
19.09.2021;07:58:45;20.809326;81.243896;21.54541;83.529663;391.216766;11.108732;414.716064
19.09.2021;07:58:55;20.761719;81.225586;21.5271;83.505249;390.377533;12.863541;415.173828
19.09.2021;07:59:05;20.845947;81.256104;21.563721;83.54187;411.664093;13.47394;413.266357
19.09.2021;07:59:15;20.823975;81.259155;21.560059;83.48999;414.410889;12.02426;411.740387
19.09.2021;07:59:25;20.81665;81.207275;21.560059;83.517456;412.274536;12.710953;411.664093
19.09.2021;07:59:35;20.849609;81.228638;21.549072;83.499146;412.198242;10.269499;409.375275
19.09.2021;07:59:45;20.845947;81.231689;21.538086;83.480835;411.511505;11.032438;408.764923
19.09.2021;07:59:55;20.849609;81.195068;21.54541;83.480835;408.841217;10.650969;407.696808
19.09.2021;08:00:05;20.845947;81.188965;21.541748;83.520508;409.146393;11.795378;407.16275
19.09.2021;08:00:15;20.904541;81.204224;21.549072;83.499146;409.070099;10.956144;406.323425
19.09.2021;08:00:25;20.845947;81.158447;21.538086;83.48999;408.383453;11.795378;406.170837
19.09.2021;08:00:35;20.853271;81.143188;21.607666;83.459473;407.391632;11.795378;403.881927
19.09.2021;08:00:45;20.831299;81.158447;21.585693;83.435059;406.399719;11.64279;402.813812
19.09.2021;08:00:55;20.842285;81.228638;21.589355;83.459473;403.042694;12.863541;401.516724
19.09.2021;08:01:05;20.904541;81.115723;21.571045;83.410645;403.500458;10.803556;399.761963
19.09.2021;08:01:15;20.849609;81.161499;21.604004;83.462524;402.58493;10.956144;399.609375
19.09.2021;08:01:25;20.845947;81.124878;21.604004;83.4198;400.982666;12.405777;397.549438
19.09.2021;08:01:35;20.904541;81.130981;21.589355;83.410645;401.974487;12.558365;397.77832
19.09.2021;08:01:45;20.878906;81.100464;21.600342;83.300781;399.075317;12.253189;396.023468
19.09.2021;08:01:55;20.88623;81.07605;21.585693;83.31604;397.930908;12.482071;395.565704
19.09.2021;08:02:05;20.908203;81.085205;21.589355;83.297729;398.388672;11.719084;393.887146
19.09.2021;08:02:15;20.900879;81.048584;21.607666;83.322144;396.710114;13.24501;393.124207
19.09.2021;08:02:25;20.878906;81.051636;21.655273;83.312988;396.862701;10.422087;392.666443
19.09.2021;08:02:35;20.897217;81.04248;21.622314;83.251953;392.895325;11.719084;390.530121
19.09.2021;08:02:45;20.838623;81.021118;21.607666;83.218384;393.124207;13.397646;389.690796
19.09.2021;08:02:55;20.88623;81.005859;21.622314;83.227539;392.666443;12.176895;396.862701
19.09.2021;08:03:05;20.853271;81.002808;21.618652;83.19397;391.521942;12.482071;414.944946
19.09.2021;08:03:15;20.911865;81.021118;21.651611;83.221436;413.876709;11.490202;424.710846
19.09.2021;08:03:25;20.944824;80.969238;21.655273;83.248901;420.743469;12.787247;424.253082
19.09.2021;08:03:35;20.926514;80.990601;21.629639;83.236694;419.446472;11.413908;422.803406
19.09.2021;08:03:45;20.933838;80.966187;21.644287;83.239746;417.462738;12.176895;420.362
19.09.2021;08:03:55;20.922852;80.950928;21.633301;83.270264;417.233856;12.176895;420.438293
19.09.2021;08:04:05;20.944824;80.889893;21.629639;83.187866;415.173828;11.185026;418.988617
19.09.2021;08:04:15;20.922852;80.862427;21.625977;83.166504;414.181885;12.482071;417.920502
19.09.2021;08:04:25;20.9375;80.932617;21.629639;83.1604;413.800415;13.47394;418.07309
19.09.2021;08:04:35;20.941162;80.895996;21.633301;83.154297;411.816681;11.413908;416.623413
19.09.2021;08:04:45;20.900879;80.895996;21.699219;83.126831;412.579712;12.405777;414.868652
19.09.2021;08:04:55;20.933838;80.92041;21.677246;83.120728;409.909332;13.168716;415.173828
19.09.2021;08:05:05;20.98877;80.932617;21.691895;83.123779;409.909332;13.47394;413.800415
19.09.2021;08:05:15;20.933838;80.9021;21.710205;83.132935;407.620514;12.939835;413.647827
19.09.2021;08:05:25;20.98877;80.908203;21.688232;83.081055;408.459747;12.02426;412.045654
19.09.2021;08:05:35;20.985107;80.889893;21.691895;83.087158;408.536041;12.482071;410.748566
19.09.2021;08:05:45;20.996094;80.914307;21.691895;83.09021;404.492279;13.24501;409.604156
19.09.2021;08:05:55;20.992432;80.871582;21.673584;83.087158;404.568665;13.24501;409.375275
19.09.2021;08:06:05;20.985107;80.85022;21.68457;83.09021;403.271576;10.956144;408.078278
19.09.2021;08:06:15;20.999756;80.81665;21.688232;83.087158;403.195282;12.634659;407.086456
19.09.2021;08:06:25;20.977783;80.853271;21.677246;83.074951;402.737518;11.413908;405.713074
19.09.2021;08:06:35;20.977783;80.85022;21.68457;83.099365;401.287842;12.176895;404.415985
19.09.2021;08:06:45;20.952148;80.880737;21.662598;83.004761;400.448608;11.871672;403.500458
19.09.2021;08:06:55;20.985107;80.844116;21.680908;83.016968;399.227905;12.100601;403.195282
19.09.2021;08:07:05;20.992432;80.825806;21.73584;82.971191;396.023468;11.490202;400.906372
19.09.2021;08:07:15;20.966797;80.783081;21.706543;82.940674;397.320557;11.337614;400.296021
19.09.2021;08:07:25;20.996094;80.795288;21.75415;82.93457;396.328644;12.787247;399.761963
19.09.2021;08:07:35;20.985107;80.770874;21.724854;82.931519;394.650085;12.100601;398.693848
19.09.2021;08:07:45;20.996094;80.743408;21.743164;82.946777;393.96344;12.329483;397.702026
19.09.2021;08:07:55;21.029053;80.783081;21.717529;82.901001;392.971619;12.710953;396.557526
19.09.2021;08:08:05;20.977783;80.731201;21.724854;82.907104;390.606415;11.795378;394.879059
19.09.2021;08:08:15;20.981445;80.709839;21.706543;82.797241;392.819031;12.634659;394.650085
19.09.2021;08:08:25;20.966797;80.740356;21.724854;82.846069;417.233856;11.871672;393.96344
19.09.2021;08:08:35;20.985107;80.679321;21.732178;82.824707;419.141205;10.269499;391.369354
19.09.2021;08:08:45;20.941162;80.667114;21.702881;82.818604;418.988617;12.02426;391.064178
19.09.2021;08:08:55;20.941162;80.667114;21.706543;82.821655;416.852386;12.863541;391.29306
19.09.2021;08:09:05;20.966797;80.700684;21.728516;82.830811;417.69162;10.803556;400.982666
19.09.2021;08:09:15;20.985107;80.715942;21.73584;82.791138;416.165649;12.253189;415.326416
19.09.2021;08:09:25;21.036377;80.651855;21.757812;82.827759;417.615326;11.185026;417.615326
19.09.2021;08:09:35;20.992432;80.697632;21.75415;82.800293;412.198242;12.863541;415.936768
19.09.2021;08:09:45;21.025391;80.718994;21.765137;82.791138;413.876709;12.710953;415.326416
19.09.2021;08:09:55;21.043701;80.703735;21.757812;82.754517;410.519684;13.321352;413.266357
19.09.2021;08:10:05;21.040039;80.712891;21.768799;82.781982;410.06192;12.558365;413.724121
19.09.2021;08:10:15;21.018066;80.670166;21.772461;82.791138;410.82486;11.64279;412.427124
19.09.2021;08:10:25;21.083984;80.627441;21.790771;82.775879;408.154572;12.482071;411.511505
19.09.2021;08:10:35;21.080322;80.62439;21.75415;82.745361;408.612335;12.253189;409.985626
19.09.2021;08:10:45;21.051025;80.615234;21.768799;82.754517;407.467926;13.321352;409.909332
19.09.2021;08:10:55;21.083984;80.575562;21.768799;82.757568;404.721252;12.863541;407.92569
19.09.2021;08:11:05;21.083984;80.636597;21.772461;82.757568;405.407898;12.634659;408.230865
19.09.2021;08:11:15;21.05835;80.636597;21.772461;82.74231;403.653046;12.405777;405.713074
19.09.2021;08:11:25;21.05835;80.645752;21.772461;82.757568;402.813812;13.24501;404.644958
19.09.2021;08:11:35;21.054687;80.575562;21.772461;82.748413;402.9664;12.710953;403.881927
19.09.2021;08:11:45;21.065674;80.599976;21.768799;82.675171;400.601196;11.26132;403.195282
19.09.2021;08:11:55;21.069336;80.581665;21.761475;82.666016;400.524902;11.871672;401.821899
19.09.2021;08:12:05;21.069336;80.554199;21.776123;82.76062;400.219727;11.337614;401.745605
19.09.2021;08:12:15;21.080322;80.551147;21.757812;82.754517;397.77832;11.871672;400.143433
19.09.2021;08:12:25;21.065674;80.560303;21.75415;82.672119;397.625732;12.176895;399.533081
19.09.2021;08:12:35;21.080322;80.57251;21.809082;82.675171;393.887146;12.100601;398.464966
19.09.2021;08:12:45;21.05835;80.545044;21.75415;82.675171;393.658264;11.185026;396.099762
19.09.2021;08:12:55;21.07666;80.53894;21.831055;82.641602;395.031647;12.939835;396.099762
19.09.2021;08:13:05;21.054687;80.502319;21.809082;82.608032;392.742737;13.47394;395.48941
19.09.2021;08:13:15;21.069336;80.502319;21.838379;82.608032;390.682709;13.47394;394.34491
19.09.2021;08:13:25;21.029053;80.450439;21.787109;82.583618;391.369354;13.626528;393.2005
19.09.2021;08:13:35;21.072998;80.471802;21.827393;82.608032;400.143433;12.02426;392.132294
19.09.2021;08:13:45;21.025391;80.435181;21.794434;82.580566;420.362;11.719084;390.606415
19.09.2021;08:13:55;21.043701;80.441284;21.816406;82.562256;417.081268;12.100601;393.124207
19.09.2021;08:14:05;21.102295;80.471802;21.812744;82.543945;419.064911;11.64279;406.628601
19.09.2021;08:14:15;21.080322;80.444336;21.801758;82.540894;415.479004;12.02426;420.819763
19.09.2021;08:14:25;21.051025;80.529785;21.831055;82.537842;414.410889;11.871672;422.8797
19.09.2021;08:14:35;21.065674;80.484009;21.820068;82.537842;414.716064;12.329483;422.49823
19.09.2021;08:14:45;21.054687;80.499268;21.798096;82.537842;411.130035;12.405777;421.735291
19.09.2021;08:14:55;21.054687;80.465698;21.827393;82.525635;411.206329;12.405777;420.896057
19.09.2021;08:15:05;21.109619;80.477905;21.82373;82.537842;410.519684;12.176895;420.362
19.09.2021;08:15:15;21.080322;80.490112;21.816406;82.525635;411.282623;13.168716;418.454559
19.09.2021;08:15:25;21.07666;80.462646;21.845703;82.537842;408.917511;12.710953;418.607147
19.09.2021;08:15:35;21.080322;80.444336;21.860352;82.489014;405.560486;12.100601;417.462738
19.09.2021;08:15:45;21.098633;80.426025;21.885986;82.507324;406.628601;12.405777;414.944946
19.09.2021;08:15:55;21.094971;80.432129;21.860352;82.510376;405.25531;11.64279;415.936768
19.09.2021;08:16:05;21.080322;80.432129;21.875;82.501221;405.63678;12.405777;414.029297
19.09.2021;08:16:15;21.07666;80.395508;21.875;82.467651;403.653046;12.710953;413.11377
19.09.2021;08:16:25;21.120605;80.395508;21.871338;82.43103;401.44043;12.329483;411.740387
19.09.2021;08:16:35;21.124268;80.389404;21.853027;82.415771;401.364136;12.329483;411.358917
19.09.2021;08:16:45;21.094971;80.34668;21.875;82.424927;400.372314;13.321352;408.536041
19.09.2021;08:16:55;21.138916;80.404663;21.875;82.424927;399.609375;13.550234;408.612335
19.09.2021;08:17:05;21.135254;80.371094;21.904297;82.406616;398.464966;12.482071;408.383453
19.09.2021;08:17:15;21.131592;80.349731;21.889648;82.351685;397.854614;11.185026;406.323425
19.09.2021;08:17:25;21.105957;80.325317;21.889648;82.30896;398.15979;13.626528;405.026428
19.09.2021;08:17:35;21.12793;80.331421;21.907959;82.281494;394.726379;11.64279;404.797546
19.09.2021;08:17:45;21.131592;80.322266;21.900635;82.296753;394.116028;12.329483;403.653046
19.09.2021;08:17:55;21.120605;80.319214;21.904297;82.333374;394.879059;12.482071;402.813812
19.09.2021;08:18:05;21.142578;80.325317;21.885986;82.296753;392.132294;12.02426;401.974487
19.09.2021;08:18:15;21.083984;80.340576;21.878662;82.263184;392.361267;12.710953;400.601196
19.09.2021;08:18:25;21.098633;80.374146;21.907959;82.266235;393.887146;12.634659;398.388672
19.09.2021;08:18:35;21.135254;80.371094;21.922607;82.275391;419.904236;14.618397;398.236084
19.09.2021;08:18:45;21.102295;80.386353;21.896973;82.232666;415.631592;13.24501;398.083496
19.09.2021;08:18:55;21.124268;80.374146;21.900635;82.226562;414.258179;13.397646;395.336823
19.09.2021;08:19:05;21.124268;80.319214;21.904297;82.235718;415.097534;11.64279;395.794586
19.09.2021;08:19:15;21.175537;80.334473;21.911621;82.23877;412.884888;12.176895;393.810852
19.09.2021;08:19:25;21.138916;80.325317;21.882324;82.226562;412.427124;12.405777;392.590149
19.09.2021;08:19:35;21.168213;80.300903;21.904297;82.229614;412.656006;10.650969;391.979706
19.09.2021;08:19:45;21.113281;80.325317;21.900635;82.232666;411.664093;10.422087;389.76709
19.09.2021;08:19:55;21.109619;80.276489;21.911621;82.241821;408.841217;12.253189;394.497498
19.09.2021;08:20:05;21.160889;80.288696;21.981201;82.25708;408.688629;11.185026;412.045654
19.09.2021;08:20:15;21.164551;80.316162;21.959229;82.229614;407.010162;12.863541;421.735291
19.09.2021;08:20:25;21.164551;80.276489;21.94458;82.2052;407.010162;11.719084;421.658997
19.09.2021;08:20:35;21.19751;80.270386;21.962891;82.165527;405.63678;10.650969;420.896057
19.09.2021;08:20:45;21.149902;80.255127;21.92627;82.147217;404.492279;12.863541;419.446472
19.09.2021;08:20:55;21.149902;80.245972;21.951904;82.116699;403.805634;11.64279;418.759735
19.09.2021;08:21:05;21.164551;80.224609;21.966553;82.131958;403.500458;13.092422;416.165649
19.09.2021;08:21:15;21.179199;80.227661;21.955566;82.138062;401.05896;11.26132;417.233856
19.09.2021;08:21:25;21.175537;80.218506;21.955566;82.086182;401.05896;11.108732;416.394531
19.09.2021;08:21:35;21.164551;80.19104;21.959229;82.10144;400.143433;11.795378;414.410889
19.09.2021;08:21:45;21.186523;80.175781;21.929932;82.070923;399.533081;12.482071;414.105591
19.09.2021;08:21:55;21.186523;80.194092;21.929932;82.144165;398.083496;10.727262;413.11377
19.09.2021;08:22:05;21.160889;80.203247;21.959229;82.122803;396.63382;13.779116;411.282623
19.09.2021;08:22:15;21.175537;80.200195;21.940918;82.077026;396.328644;12.558365;410.901154
19.09.2021;08:22:25;21.204834;80.145264;21.937256;82.092285;394.116028;12.02426;409.375275
19.09.2021;08:22:35;21.226807;80.181885;21.929932;82.064819;394.116028;11.719084;407.467926
19.09.2021;08:22:45;21.164551;80.096436;21.940918;82.03125;392.819031;11.719084;407.086456
